"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT08"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-09","2.01",,"0.00",,"86","63","  270","  270","10.1","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-10","1.79",,"0.00",,"82","66","  270","  270","10.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-11","2.01",,"0.00",,"83","65","  270","  270","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-12","2.46",,"0.00",,"79","65","  280","  260","10.1","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-13","2.01",,"0.00",,"83","64","  270","  270","10.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-14","2.01",,"0.00",,"83","64","  270","  280","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-15","2.24",,"0.00",,"83","63","  270","  280","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-16","2.46",,"0.00",,"83","64","  270","  280","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-17","1.79",,"0.00",,"80","63","  280","  280","10.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-18","1.79",,"0.00",,"82","65","  270","  280","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-19","2.01",,"0.00",,"82","64","  270","  270","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-20","1.57",,"0.00",,"89","66","  280","  280","12.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-21","1.12",,"0.00",,"92","67","  270","  270","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-22","1.12",,"0.00",,"95","68","  270","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-23","1.12",,"0.00",,"97","71","  270","  280","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-24","2.01",,"0.00",,"92","69","  140","  280","8.1","13.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-25","2.46",,"0.00",,"91","69","  280","  270","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-26","2.01",,"0.00",,"86","68","  280","  280","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-27","1.57",,"0.00",,"89","68","  270","  270","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-28",,,"0.00",,"88","69","  270",,"6.9",,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-29","1.34",,"0.00",,"88","69","  280","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-30","1.34",,"0.00",,"85","70","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-07-31","2.01",,"0.00",,"88","69","  270","  270","8.9","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-01","2.24",,"0.00",,"85","67","  270","  280","10.1","17.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-02","2.24",,"0.00",,"85","66","  280","  270","12.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-03","2.01",,"0.00",,"83","67","  270","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-04","2.01",,"0.00",,"84","66","  270","  270","10.1","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-05","1.79",,"0.00",,"80","66","  270","  280","8.9","14.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-06","2.24",,"0.00",,"79","65","  270","  280","10.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-07","2.01",,"0.00",,"80","66","  280","  280","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-08","2.01",,"0.00",,"81","67","  270","  270","8.9","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-09","1.79",,"0.00",,"81","67","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-10","2.01",,"0.00",,"82","66","  270","  280","10.1","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-11","2.68",,"0.00",,"81","66","  270","  280","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-12","2.46",,"0.00",,"79","65","  270","  280","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-13","1.34",,"0.00",,"84","65","  270","  280","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-14","1.79",,"0.00",,"86","67","  280","  270","8.9","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-15","2.01",,"0.00",,"91","65","  280","  270","12.1","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-16","1.12",,"0.00",,"86","63","  270","  280","8.1","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-17","1.79",,"0.00",,"84","60","  280","  260","8.1","11.0","    1","    1","    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-18","1.79",,"0.00",,"83","61","  270","  280","8.9","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-19","2.01",,"0.00",,"80","61","  280","  280","8.9","14.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-20","2.24",,"0.00",,"76","62","  280","  280","12.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-21","1.57",,"0.00",,"83","63","  280","  270","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-22","2.01",,"0.00",,"84","63","  280","  270","10.1","16.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-23","1.12",,"0.00",,"83","64","  260","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-24","1.79",,"0.00",,"83","64","  270","  270","10.1","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-25","1.57",,"0.00",,"82","63","  280","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-26","2.01",,"0.00",,"78","64","  280","  280","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-27","2.01",,"0.00",,"77","64","  280","  270","8.9","16.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-28","2.01",,"0.00",,"81","63","  280","  270","12.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-29","1.34",,"0.00",,"86","64","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-30","2.24",,"0.00",,"88","67","  280","  280","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-08-31","1.57",,"0.00",,"83","67","  270","  270","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-01","2.01",,"0.00",,"84","65","  270","  270","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-02","2.24",,"0.00",,"80","65","  270","  270","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-03","2.46",,"0.00",,"78","65","  280","  280","12.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-04","1.79",,"0.00",,"77","64","  260","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-05","1.12",,"0.00",,"76","64","  280","  270","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-06","1.79",,"0.00",,"80","62","  270",,"8.1",,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-07","1.57",,"0.00",,"81","63","  280","  280","8.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-08","2.68",,"0.00",,"79","65","  280","  280","10.1","16.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-09","2.24",,"0.00",,"78","64","  280","  270","8.9","16.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-10","1.57",,"0.00",,"81","63","  270","  280","8.9","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-11","2.24",,"0.00",,"79","62","  270","  280","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-12","1.12",,"0.00",,"73","63","  270","  270","6.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-13","2.01",,"0.00",,"70","60","  280","  270","8.9","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-14","1.79",,"0.00",,"74","58","  280","  280","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-15","1.57",,"0.00",,"81","60","  270","  270","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-16","1.79",,"0.00",,"78","60","  280","  270","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-17","1.34",,"0.00",,"82","61","  280","  280","8.9","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-18","0.67",,"0.00",,"90","61","  280","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-19","1.34",,"0.00",,"86","63","  270","  280","14.1","21.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-20","1.79",,"0.00",,"89","71","  140","  170","8.1","14.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-21","1.57",,"0.00",,"84","67","  280","  280","12.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-22","3.80",,"0.00",,"79","66","  340","  360","16.1","28.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-23","2.68",,"0.00",,"79","62","  270","  260","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-24","1.57",,"0.00",,"90","60","  280","  270","8.9","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-25","1.12",,"0.00",,"96","63","  280","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-26","2.46",,"0.00",,"104","69","  270","  280","12.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-27","2.01",,"0.00",,"97","71","  270","  260","12.1","18.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-28","2.24",,"0.00",,"90","71","  270","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-29","1.34",,"0.00",,"92","69","  270","  290","8.9","17.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-09-30","2.01",,"0.00",,"88","67","  280","  270","12.1","15.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-01","1.79",,"0.00",,"86","64","  270","  280","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-02","1.12",,"0.00",,"78","62","  260","  270","8.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-03","2.01",,"0.00",,"76","59","  280","  280","12.1","19.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-04","2.91",,"0.00",,"78","63","  270","  280","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-05","2.46",,"0.00",,"76","59","  280","  270","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-06","1.12",,"0.00",,"81","57","  270","  280","8.1","11.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-07","1.12",,"0.00",,"91","60","  270","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-08","1.34",,"0.00",,"90","61","  270","  270","10.1","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-09","1.57",,"0.00",,"91","61","  260","  270","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-10","2.01",,"0.00",,"84","62","  280","  270","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-11","1.57",,"0.00",,"71","59","  270","  280","8.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-12","0.89",,"0.00",,"70","59","  260","  270","8.1","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-13","1.12",,"0.00",,"75","57","  270","  270","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-14","1.34",,"0.00",,"74","60","  270","  280","8.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-15","1.57",,"0.00",,"76","63","  280","  270","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-16","2.24",,"0.00",,"75","64","  280","  280","13.0","19.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-17","2.24",,"0.34",,"73","61","  280","  280","10.1","15.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-18","1.57",,"0.00",,"76","59","  270","  280","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-19","0.45",,"0.00",,"90","57","  270","  270","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-20","1.34",,"0.00",,"95","61","  280","  270","8.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-21","2.46",,"0.00",,"92","64","  280","  270","8.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-22","0.45",,"0.00",,"85","60","  270","  140","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-23","1.79",,"0.05",,"80","61","  130","  140","8.9","15.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-24","0.67",,"0.09",,"76","62","  270","  280","8.1","11.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-25","1.57",,"0.00",,"74","59","  270","  270","10.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-26","1.12",,"0.00",,"77","58","  280","  280","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-27","0.67",,"0.00",,"80","60","  280","  270","8.9","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-28","2.24",,"0.01",,"77","63","  270","  280","12.1","16.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-29","0.45",,"0.00",,"80","60","  270","  260","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-30","0.89",,"0.03",,"68","61","  270","  270","6.9","8.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-10-31","1.12",,"0.00",,"69","57","  270","  270","8.1","14.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-01","1.34",,"0.00",,"70","58","  270","  280","8.9","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-02","1.12",,"0.00",,"78","54","  270","  260","8.1","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-03","1.12",,"0.00",,"88","57","  270","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-04","1.12",,"0.00",,"83","58","  270","  280","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-05","1.12",,"0.00",,"81","57","  280","  270","8.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-06","1.12",,"0.00",,"76","56","  260","  280","6.0","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-07","0.89",,"0.00",,"79","56","  270","  270","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-08","1.12",,"0.00",,"90","57","  270","  270","8.1","10.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-09","3.13",,"0.00",,"93","64","  280","  270","10.1","15.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-10","1.79",,"0.00",,"90","63","  280","  270","8.9","14.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-11","2.24",,"0.00",,"87","61","  280","  280","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-12","0.89",,"0.00",,"82","62","  280","  280","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-13","1.34",,"0.00",,"88","60","  280","  270","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-14","1.34",,"0.00",,"88","61","  280","  280","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-15","0.67",,"0.00",,"78","56","  270","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-16","0.67",,"0.00",,"70","55","  280","  280","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-17","1.12",,"0.00",,"72","52","  270","  340","6.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-18","2.46",,"0.00",,"78","54","  270","  350","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-19","0.89",,"0.00",,"75","49","  280","  270","8.1","13.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-20","1.12",,"0.55",,"65","54","  100","  110","6.9","10.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-21","2.24",,"0.20",,"67","56","  100","  110","10.1","16.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-22","1.12",,"0.00",,"70","52","  260","  280","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-23","1.79",,"0.00",,"72","50","  330","  330","10.1","19.9",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-24","2.24",,"0.00",,"78","52","  280","  360","6.0","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-25","1.79",,"0.00",,"75","51","   70","   20","6.9","11.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-26","1.12",,"0.13",,"63","45","  270","  270","13.0","25.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-27","2.91",,"0.00",,"65","50","  270","  270","16.1","25.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-28","1.34",,"0.00",,"64","47","  110","  110","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-29","1.12",,"0.00",,"69","47","  270","  280","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-11-30","1.79",,"0.00",,"68","45","  280","  280","8.9","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-01","0.89",,"0.00",,"66","50","  270","  260","8.1","12.1",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-02","4.03",,"0.00",,"65","49","   20","  360","16.1","27.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-03","0.89",,"0.00",,"68","43","  270","  270","6.9","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-04","0.89",,"0.00",,"71","44","  100","  100","6.0","8.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-05","0.89",,"0.00",,"66","47","  280","  280","8.1","12.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-06","1.12",,"0.00",,"65","52","  270","  270","8.1","12.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-07","0.89",,"0.00",,"65","50","  280","  270","8.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-08","1.12",,"0.00",,"66","49","  280","  270","8.9","13.0",,,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-09","0.45",,"0.00",,"65","51","   90","  100","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-10","1.12",,"0.00",,"66","54","  260","  160","6.0","8.9","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-11","1.34",,"0.00",,"65","59","  280","  270","6.9","10.1","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-12","0.89",,"0.00",,"67","56","  270","  270","8.1","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-13","0.67",,"0.00",,"67","54","  270","  270","8.9","13.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-14","0.67",,"0.00",,"71","51","  270","  270","6.9","11.0","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-15","1.57",,"0.43",,"65","54","   90","   90","10.1","16.1","    1",,"    1"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-16","5.14",,"1.33",,"62","54","  100","  110","14.1","21.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-17","2.24",,"0.00",,"62","47","  280","  280","8.9","17.0",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-18","0.67",,"0.00",,"67","42","  270","  270","4.9","8.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-19","1.12",,"0.00",,"71","40","   10","   10","8.1","10.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-20","2.91",,"0.00",,"79","49","   10","  360","8.1","12.1",,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-21","2.91",,"0.50",,"70","54","  110","   70","12.1","19.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-22","1.12",,"0.27",,"67","54","  100","   20","6.9","11.0","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-23","4.92",,"1.41",,"64","52","   90","  110","16.1","23.9","    1",,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2016-12-24","3.13",,"0.14",,"61","47","  350","  340","8.9","16.1","    1",,
